id,question,subset,expected_document,erreur,duree_secondes,documents_recuperes,rang_document_attendu,nombre_passages,candidats_recuperes,reranking_utilise,contexte_insuffisant,motif_absence,perimetre_statut,perimetre_contraignant,perimetre_libelle,hit@1,precision@1,recall@1,mrr@1,map@1,hit@3,precision@3,recall@3,mrr@3,map@3,hit@5,precision@5,recall@5,mrr@5,map@5,hit@10,precision@10,recall@10,mrr@10,map@10
paper_tab:1b72aa2ec3ce02131e60626639f0cf2056ec23ca,How long is the dataset for each step of hierarchy?,paper_tab,1902.09666.pdf,,1.004,190506566|191210011|191010781|170700110|190806267|191102821|190903405|190801294|200311645,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:1bb7eb5c3d029d95d1abf9f2892c1ec7b6eef306,what was their character error rate?,paper_tab,1703.07090.pdf,,1.033,181003459|200201320|200201207|170408960|190800153|180700868,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:1cbca15405632a2e9d0a7061855642d661e3b3a7,How much improvement do they get?,paper_tab,2004.03788.pdf,,1.075,161103599|200306279|180906537|191210435|170500861|200100137|161104798|190806151,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:1d3e914d0890fc09311a70de0b20974bf7f0c9fe,Which eight NER tasks did they evaluate on?,paper_tab,2004.03354.pdf,,1.023,170109123|190909270|190605474|190805828|200206424|190601183|160806757|200311645,,10,32,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:1f63ccc379f01ecdccaa02ed0912970610c84b72,How much is the gap between using the proposed objective and using only cross-entropy objective?,paper_tab,1711.00106.pdf,,1.094,191112569|160504655|180208636|200106354|160503481|181012085|170307090|191113066|180900530,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:20ec88c45c1d633adfd7bff7bbf3336d01fb6f37,what are the evaluation metrics?,paper_tab,1701.09123.pdf,,1.047,191113066|170100185|200404228|190900279|191103310|191210011|160700410|190805434|191208960|190801294,,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:2268c9044e868ba0a16e92d2063ada87f68b5d03,"Did ensemble schemes help in boosting peformance, by how much?",paper_tab,1909.06162.pdf,,1.063,190102262|180809920|190806151|191100069|200106354|190206843|191014599,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:234ccc1afcae4890e618ff2a7b06fc1e513ea640,How big is performance improvement proposed methods are used?,paper_tab,1911.05153.pdf,,1.091,170100185|180408050|200306279|200100137|180705154|160700410|170307090|190601183,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:25e4dbc7e211a1ebe02ee8dff675b846fb18fdc5,What external sources are used?,paper_tab,1704.08960.pdf,,1.074,170408960|181007091|190908041|190311437|190800153|180802022|170104653|200205829,1.0,10,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:26c290584c97e22b25035f5458625944db181552,What is the size of their dataset?,paper_tab,1909.06937.pdf,,0.907,180904960|191102821|170100185|190908041|170703904|181112254|180900540|180900530|191109483,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:2815bac42db32d8f988b380fed997af31601f129,What is improvement in accuracy for short Jokes in relation other types of jokes?,paper_tab,1909.00252.pdf,,1.046,190900252|200306279|200100137|200403788|170902271,1.0,10,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:286078813136943dfafb5155ee15d2429e7601d9,How much better than the baseline is LiLi?,paper_tab,1802.06024.pdf,,0.839,180206024|160307044|171203547|190311437|191210011|191002339|191014599|200201207,1.0,10,30,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2a6003a74d051d0ebbe62e8883533a5f5e55078b,which neural embedding model works better?,paper_tab,1702.03342.pdf,,1.004,170203342|191206262|191010869|190601183|170100185|200100137|181210479|160504655,1.0,10,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2d274c93901c193cf7ad227ab28b1436c5f410af,What are the baselines that Masque is compared against?,paper_tab,1901.02262.pdf,,1.071,190102262|180709671|190900252|190608382|191008210|190102534|161103599|191210011,1.0,10,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2d4d0735c50749aa8087d1502ab7499faa2f0dd8,By how much do they outperform previous state-of-the-art models?,paper_tab,1908.05434.pdf,,1.044,191109483|191210011|191102821|180903449|180909795|181206864|161103599|180902279,,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:2ddb51b03163d309434ee403fef42d6b9aecc458,what were the baselines?,paper_tab,1904.03288.pdf,,1.028,190209393|180901541|181210479|191203627|160507683|161103599|200308385|190900252|170703904,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:307e8ab37b67202fe22aedd9a98d9d06aaa169c5,Does the paper report the performance of a baseline model on South African languages LID?,paper_tab,1911.07555.pdf,,1.043,191107555|191113066|190209666|191006748|170801464,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,How well does their system perform on the development set of SRE?,paper_tab,1611.00514.pdf,,1.026,161100514|170608032|170703904|191108829|191100069|160508675|191006748|191013215,1.0,10,38,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:327e6c6609fbd4c6ae76284ca639951f03eb4a4c,By how much is performance on CN-Celeb inferior to performance on VoxCeleb?,paper_tab,1911.01799.pdf,,1.032,191101799|191203627|191014537|200306279|191107555|191013215|200107820,1.0,10,32,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:32a3c248b928d4066ce00bbb0053534ee62596e7,What is MSD prediction?,paper_tab,1809.01541.pdf,,1.019,180901541|180906537|170706878|191113066|180900530|170608032,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34dd0ee1374a3afd16cf8b0c803f4ef4c6fec8ac,What are the comparable alternative architectures?,paper_tab,1603.00968.pdf,,1.103,160300968|181012085|181206864|191001363|191106171|200311562|200312738|191106191|180208636,1.0,10,39,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34fab25d9ceb9c5942daf4ebdab6c5dd4ff9d3db,What dataset did they use?,paper_tab,1911.02821.pdf,,0.901,190907734|180909795|181112254|191010781|170608032|190709369|190601183|191203627|161103599,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:35b3ce3a7499070e9b280f52e2cb0c29b0745380,Does the paper report the performance of the model for each individual language?,paper_tab,2003.08385.pdf,,1.074,191113066|190801294|171009589|170109123|190806606|191010781|180901541|170801464,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:37e8f5851133a748c4e3e0beeef0d83883117a98,How better is performance of proposed model compared to baselines?,paper_tab,1910.08210.pdf,,1.084,190909484|191113066|180904960|200100137|190806606|190801060|171203547|190908859,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:384d571e4017628ebb72f3debb2846efaf0cb0cb,On what dataset is Aristo system trained?,paper_tab,1909.01958.pdf,,1.026,190901958|191210011|190109755|181206864|180105147|170109123|181007091,1.0,10,32,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:38c74ab8292a94fc5a82999400ee9c06be19f791,How large is the corpus?,paper_tab,2002.10361.pdf,,1.021,200201207|191112579|191106191|190109755|170109123|190801060|180107804|200201320|191108829,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3a9d391d25cde8af3334ac62d478b36b30079d74,Does the paper report macro F1?,paper_tab,2003.07723.pdf,,1.027,171009589|190401608|191113066|180900530|190907734|181112254|180405918|190209314,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3f326c003be29c8eac76b24d6bba9608c75aa7ea,What evaluation metric is used?,paper_tab,1908.06083.pdf,,1.023,170100185|191112569|191210011|190601183|190909484|190900279|161103382|180208636|191103310|191000825,,10,32,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3fb4334e5a4702acd44bd24eb1831bb7e9b98d31,How big are the datasets used?,paper_tab,1909.00361.pdf,,0.939,191102821|170100185|180900530|190907734|190601183|190806151|191010781|170703904|190511901,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:40c0f97c3547232d6aa039fcb330f142668dea4b,Do they evaluate on English only datasets?,paper_tab,1709.10367.pdf,,1.075,200404721|190109755|191107555|190909587|191203627|191004269|200304866|191103058,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:40e3639b79e2051bf6bce300d06548e7793daee0,Did they compare against other systems?,paper_tab,1901.04899.pdf,,1.068,200201207|180105147|170109123|191210011|190109755|180208636|171009589|191103058,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:41173179efa6186eef17c96f7cbd8acb29105b0e,which tasks are used in BLUE benchmark?,paper_tab,1906.05474.pdf,,1.066,190605474|191210011|191109483|190903405|181206705|190909484|200205829|170500861,1.0,10,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:42bc4e0cd0f3e238a4891142f1b84ebcd6594bf1,Which models do they use as baselines on the Atomic dataset?,paper_tab,1909.08824.pdf,,1.1,191102821|190908824|191013890|200303044|190209393|170103051|190607701|160507683|190101010,2.0,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:44c4bd6decc86f1091b5fc0728873d9324cdde4e,How big is the Japanese data?,paper_tab,1909.00694.pdf,,1.012,160602006|190703060|200206675|190900361|170503487|191100069|171009589,,10,32,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4547818a3bbb727c4bb4a76554b5a5a7b5c5fedb,what amounts of size were used on german-english?,paper_tab,1905.11901.pdf,,1.784,170500861|200308385|191106191|190909270|180900540|200307996|200201320,,14,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:458dbf217218fcab9153e33045aac08a2c8a38c6,"How many texts/datapoints are in the SemEval, TASS and SENTIPOLC datasets?",paper_tab,1612.05270.pdf,,1.066,180909795|191112569|190108079|191000194|190911297|161007809|181005241,,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46570c8faaeefecc8232cfc2faab0005faaba35f,What are the 7 different datasets?,paper_tab,1809.09795.pdf,,0.913,191100069|200210361|190108079|200304866|190601183|191203627|181112254|170203342|170100185|191003814,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46c9e5f335b2927db995a55a18b7c7621fd3d051,How many different phenotypes are present in the dataset?,paper_tab,2003.03044.pdf,,0.964,200303044|181112254|200106888|181005241|190608382|191101799|160301987|191100069,1.0,10,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:47a30eb4d0d6f5f2ff4cdf6487265a25c1b18fd8,Does the system trained only using XR loss outperform the fully supervised neural system?,paper_tab,1909.00430.pdf,,1.055,190900430|190511901|200301769|180700868|190805434|160700410|180405918,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:4a4616e1a9807f32cca9b92ab05e65b05c2a1bf5,What were the sizes of the test sets?,paper_tab,1905.07464.pdf,,0.94,190703060|200311645|160503481|181206705|200403354|190911687|191210011|191013215|200208899|200311562,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4a8bceb3b6d45f14c4749115d6aa83912f0b0a6e,Do they evaluate only on English datasets?,paper_tab,1807.07961.pdf,,1.09,200404721|190109755|191107555|190909587|191103058|180604511|191004269|191203627,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4d706ce5bde82caf40241f5b78338ea5ee5eb01e,What are the black-box probes used?,paper_tab,1908.11047.pdf,,0.929,191208320|191105153|200107820|200403685|190209393,,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4f243056e63a74d1349488983dc1238228ca76a7,Do they list all the named entity types present?,paper_tab,2003.12218.pdf,,0.93,160508675|170109123|190410503|200312218,4.0,10,29,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:50716cc7f589b9b9f3aca806214228b063e9695b,What language technologies have been introduced in the past?,paper_tab,1912.03457.pdf,,1.009,191203457|170501214|181010797|191004269|190601183|191206670|191112579,1.0,10,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:52f9cd05d8312ae3c7a43689804bac63f7cac34b,Do the authors hypothesize that humans' robustness to noise is due to their general knowledge?,paper_tab,1809.03449.pdf,,1.138,180903449|200100137|190801060|190607701|181210479|180206024|191105153,1.0,10,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:53377f1c5eda961e438424d71d16150e669f7072,Which state-of-the-art model is surpassed by 9.68% attraction score?,paper_tab,2004.01980.pdf,,1.154,200401980|191109483|181206864|190101010|200311562|170406194|180407789|180208636|191100069,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:572458399a45fd392c3a4e07ce26dcff2ad5a07d,How much more accurate is the model than the baseline?,paper_tab,1912.00864.pdf,,1.06,190401608|200100137|190909484|180705154|191105153|191113066|190209393|180305223|170103051,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:57f23dfc264feb62f45d9a9e24c60bd73d7fe563,what is the size of the augmented dataset?,paper_tab,1811.12254.pdf,,0.892,180909795|191004269|190101010|191102821|181007091|181112254|191105153|191109483|190908041|180903449,6.0,10,34,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.16666666666666666,0.16666666666666666
paper_tab:58f50397a075f128b45c6b824edb7a955ee8cba1,How many shared layers are in the system?,paper_tab,2002.06424.pdf,,1.042,190806379|191112569|161102550|200206424|181003459|190511901|191102086|180909194|170503487,4.0,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:5a23f436a7e0c33e4842425cf86d5fd8ba78ac92,How big is dataset used?,paper_tab,2004.01878.pdf,,0.934,191102821|191004269|190506566|190908041|180900530|170100185|190806267|170703904|180900540,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a65ad10ff954d0f27bb3ccd9027e3d8f7f6bb76,Which other approaches do they compare their model with?,paper_tab,1904.10503.pdf,,1.034,180902279|200205058|191113066|190801060|191200667|180700868|180407789|200106354|190908089,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
