id,question,subset,expected_document,erreur,duree_secondes,documents_recuperes,rang_document_attendu,nombre_passages,candidats_recuperes,reranking_utilise,contexte_insuffisant,motif_absence,perimetre_statut,perimetre_contraignant,perimetre_libelle,hit@1,precision@1,recall@1,mrr@1,map@1,hit@3,precision@3,recall@3,mrr@3,map@3,hit@5,precision@5,recall@5,mrr@5,map@5,hit@10,precision@10,recall@10,mrr@10,map@10
paper_tab:2ddb51b03163d309434ee403fef42d6b9aecc458,what were the baselines?,paper_tab,1904.03288.pdf,,0.657,190209393|180901541|191102711|191203627|190101010|180804614|160507683|200308385|160600189|191004006,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:307e8ab37b67202fe22aedd9a98d9d06aaa169c5,Does the paper report the performance of a baseline model on South African languages LID?,paper_tab,1911.07555.pdf,,0.665,191107555|191006748|190801060|170801464|170703904|170109123,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,How well does their system perform on the development set of SRE?,paper_tab,1611.00514.pdf,,0.663,161100514|190109755|170608032|191100069|180208636|180903449|170109123|191013215|190806151,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:32a3c248b928d4066ce00bbb0053534ee62596e7,What is MSD prediction?,paper_tab,1809.01541.pdf,,0.663,180901541|181210479|180900530|191113066,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34fab25d9ceb9c5942daf4ebdab6c5dd4ff9d3db,What dataset did they use?,paper_tab,1911.02821.pdf,,0.663,190907734|181112254|191010781|191200864|190709369|190601183|191203627|191101799|180909795|161103599,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4547818a3bbb727c4bb4a76554b5a5a7b5c5fedb,what amounts of size were used on german-english?,paper_tab,1905.11901.pdf,,0.661,170500861|200308385|191106191|190909270|191206670|180900540|191100069,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46570c8faaeefecc8232cfc2faab0005faaba35f,What are the 7 different datasets?,paper_tab,1809.09795.pdf,,0.661,181112254|191100069|200210361|190108079|191010781|191101799|170109123|191203627|170703904,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46c9e5f335b2927db995a55a18b7c7621fd3d051,How many different phenotypes are present in the dataset?,paper_tab,2003.03044.pdf,,0.662,200303044|181112254|200106888|181005241|190608382|191101799|181102906|160301987,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:47a30eb4d0d6f5f2ff4cdf6487265a25c1b18fd8,Does the system trained only using XR loss outperform the fully supervised neural system?,paper_tab,1909.00430.pdf,,0.665,190900430|190511901|200301769|170100185|180700868|170408960|170307090|190404358,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:4a4616e1a9807f32cca9b92ab05e65b05c2a1bf5,What were the sizes of the test sets?,paper_tab,1905.07464.pdf,,0.661,190806606|190703060|200311645|181206705|200403354|190911687|191210011|200311562|191010869|170306492,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4f243056e63a74d1349488983dc1238228ca76a7,Do they list all the named entity types present?,paper_tab,2003.12218.pdf,,0.661,160508675|170109123|190410503|200312218,4.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:50716cc7f589b9b9f3aca806214228b063e9695b,What language technologies have been introduced in the past?,paper_tab,1912.03457.pdf,,0.665,191203457|170501214|181010797|191004269|190808717|191206670|191112579|190404358,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:53377f1c5eda961e438424d71d16150e669f7072,Which state-of-the-art model is surpassed by 9.68% attraction score?,paper_tab,2004.01980.pdf,,0.67,191109483|181206864|191112569|200311562|170406194|200106354|200105493|180809029|200107820|200306044,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:57f23dfc264feb62f45d9a9e24c60bd73d7fe563,what is the size of the augmented dataset?,paper_tab,1811.12254.pdf,,0.661,180909795|191004269|190101010|170607179|191102821|191213109|191206670|181007091|181112254|190806267,9.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1111111111111111,0.1111111111111111
paper_tab:5a23f436a7e0c33e4842425cf86d5fd8ba78ac92,How big is dataset used?,paper_tab,2004.01878.pdf,,0.661,191206670|191102821|200311645|180904960|191010781|191004269|160503481|190506566|190908041,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a65ad10ff954d0f27bb3ccd9027e3d8f7f6bb76,Which other approaches do they compare their model with?,paper_tab,1904.10503.pdf,,0.658,180902279|170203342|190101010|200205058|191200667|160602006|180407789|200106354|191102711,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a9f94ae296dda06c8aec0fb389ce2f68940ea88,By how much does their method outperform the multi-head attention model?,paper_tab,1804.08050.pdf,,0.663,180408050|190900361|190806151|191010408|190900015|191109483|190601840,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:5bc1dc6ebcb88fd0310b21d2a74939e35a4c1a11,What are the languages they use in their experiment?,paper_tab,2004.04721.pdf,,0.664,170109123|190909270|191004269|181003459|200307996|191103058|191210167|190801060,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5fa464a158dc8abf7cef8ca7d42a7080670c1edd,Is audio data per language balanced in dataset?,paper_tab,1912.06670.pdf,,0.663,191010781|191006748|190808717|191004269|181112254|200304866|191206670,7.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285
paper_tab:63403ffc0232ff041f3da8fa6c30827cfd6404b7,What is the metric used with WIKIHOP?,paper_tab,1808.09920.pdf,,0.661,180809920|190410503|190908041|160600189|200311645|170201517|190913668|190904453,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:63496705fff20c55d4b3d8cdf4786f93e742dd3d,Do they compare DeepER against other approaches?,paper_tab,1605.08675.pdf,,0.663,160508675|170307090|190109755|200105493|190108079|170109123|161203226|190601183,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:67b66fe67a3cb2ce043070513664203e564bdcbd,What baselines do they compare with?,paper_tab,1909.00175.pdf,,0.661,170406194|171009589|200210361|160600189|170703904|191010408|161007809|180305223|180709671,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:68e3f3908687505cb63b538e521756390c321a1c,What is the performance difference of using a generated summary vs. a user-written one?,paper_tab,1911.02711.pdf,,0.662,191102711|191000825|190908089|170201517|180208636|200404228,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:6a14379fee26a39631aebd0e14511ce3756e42ad,What BERT models are used?,paper_tab,1908.06264.pdf,,0.66,191010781|190808345|190911687|191210435|190911297|190806606|190904181|200210832,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6aaf12505add25dd133c7b0dafe8f4fe966d1f1d,what previous RNN models do they compare with?,paper_tab,1808.09029.pdf,,0.661,160504655|180902279|161102550|190209314|190104899|170100185|170500861|181210479,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6b7354d7d715bad83183296ce2f3ddf2357cb449,Which basic neural architecture perform best by itself?,paper_tab,1909.06162.pdf,,0.661,191010869|191106191|191102086|190404358|181102906|170307090|170100185,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6e97c06f998f09256be752fa75c24ba853b0db24,How do the authors measure performance?,paper_tab,1812.06705.pdf,,0.662,191113066|170100185|170104653|170809609|190512260|200401980|160806757|190709369|190806606|200100137,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:701571680724c05ca70c11bc267fb1160ea1460a,Does the method achieve sota performance on this dataset?,paper_tab,1806.11432.pdf,,0.663,200206424|190904453|180609103|190403288|180909795|190605474|200404721|160408504|191102821|181206705,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:74fb77a624ea9f1821f58935a52cca3086bb0981,What is the size of the new dataset?,paper_tab,1902.09666.pdf,,0.66,190401608|180900530|190608382|180909795|180904960|191102821|190908041|170100185|181112254|170703904,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:7975c3e1f61344e3da3b38bb12e1ac6dcb153a18,What are the effects of diverse versions of pertained word embeddings?,paper_tab,1603.04513.pdf,,0.664,160304513|191113066|200304866|180809029|160300968|190512260|170704662,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:7f5ab9a53aef7ea1a1c2221967057ee71abb27cb,Do they compare executionttime of their model against other models?,paper_tab,1911.02086.pdf,,0.66,200205829|191107555|180809920|190401608|191200667|200311645|191102086|200211910|200205058,7.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285
paper_tab:8ad815b29cc32c1861b77de938c7269c9259a064,What languages are represented in the dataset?,paper_tab,1910.06748.pdf,,0.661,191107555|191004269|170109123|190109755|200304866|191006748,6.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.16666666666666666,0.16666666666666666
paper_tab:8cc56fc44136498471754186cfa04056017b4e54,By how much does their system outperform the lexicon-based models?,paper_tab,1809.04960.pdf,,0.662,170809609|191107555|190109755|171009589|181206864|160602006|180909795|170109123|170801464|180902279,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8e2b125426d1220691cceaeaf1875f76a6049cbd,By how much do they improve the accuracy of inferences over state-of-the-art methods?,paper_tab,1909.08824.pdf,,0.662,180809029|200306279|200404721|181206864|190908041|190404358|180206024|190911687,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9176d2ba1c638cdec334971c4c7f1bb959495a8e,What are the source and target domains?,paper_tab,1809.00530.pdf,,0.659,191106191|180900530|160700410|190311437|190900279|180407789,2.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:9349acbfce95cb5d6b4d09ac626b55a9cb90e55e,What are the citation intent labels in the datasets?,paper_tab,1904.01608.pdf,,0.659,190401608|200100137|190903242|190410503|190906937|191208320,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:93b299acfb6fad104b9ebf4d0585d42de4047051,Which datasets are used?,paper_tab,1901.09755.pdf,,0.657,190108079|180902279|190907734|191203627|190601183|191010781|181007091|160507683|190109755|181112254,9.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.1111111111111111,0.1111111111111111
paper_tab:9555aa8de322396a16a07a5423e6a79dcd76816a,By how much does their model outperform both the state-of-the-art systems?,paper_tab,1611.03382.pdf,,1.459,200201207|170406194|181206864|180909795|190901013|180902279|191102086|200306044|190109755|181210479,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:957bda6b421ef7d2839c3cec083404ac77721f14,What stylistic features are used to detect drunk texts?,paper_tab,1610.00879.pdf,,0.663,161000879|200403788|200303612|200210361|191006748|191203804|180505581,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9c4a4dfa7b0b977173e76e2d2f08fa984af86f0e,How does TP-N2F compare to LSTM-based Seq2Seq in terms of training and inference speed?,paper_tab,1910.02339.pdf,,0.663,191002339|191106171|190300058|181003459|190410500|200312738,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9da1e124d28b488b0d94998d32aa2fa8a5ebec51,What are previous state of the art results?,paper_tab,2002.11910.pdf,,0.661,191102821|181206864|170109123|190808717|180909194|191000825|191014599|200311562|200404721,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9ecde59ffab3c57ec54591c3c7826a9188b2b270,What modern MRC gold standards are analyzed?,paper_tab,2003.04642.pdf,,0.66,200304642|180903449|190900361|191208320|191103310,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:a02696d4ab728ddd591f84a352df9375faf7d1b4,How large is the Dialog State Tracking Dataset?,paper_tab,1605.07683.pdf,,0.662,160507683|190909484|170203274|160309631|190807816,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:a616a3f0d244368ec588f04dfbc37d77fda01b4c,What are the 12 languages covered?,paper_tab,2003.04866.pdf,,0.659,170109123|200304866|191206670|191213109|200201320|191107555,2.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:a7510ec34eaec2c7ac2869962b69cc41031221e5,What was their F1 score on the Bengali NER corpus?,paper_tab,1909.09270.pdf,,0.658,200403354|200211910|200106888|170109123|191100069|191006748|190909587,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b0a18628289146472aa42f992d0db85c200ec64b,What metrics are used in evaluation?,paper_tab,2003.11563.pdf,,0.659,190801294|170100185|191113066|190209314|190900279|191210011|190909484|200205058|191208960,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b1bc9ae9d40e7065343c12f860a461c7c730a612,Which datasets are used?,paper_tab,1912.08960.pdf,,0.658,190108079|180902279|190907734|191203627|190601183|191010781|181007091|160507683|190109755|181112254,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b3fcab006a9e51a0178a1f64d1d084a895bd8d5c,what are the state of the art methods?,paper_tab,1606.04631.pdf,,0.658,170501214|191200667|180900530|191004269|190508949|181206864|200404721|190807245|180804614,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:ba6422e22297c7eb0baa381225a2f146b9621791,What is the performance difference between proposed method and state-of-the-arts on these datasets?,paper_tab,1909.02480.pdf,,0.66,170100185|190601183|191200667|191112569|160700410|160602006,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:bc9c31b3ce8126d1d148b1025c66f270581fde10,What datasets are used to evaluate this approach?,paper_tab,1905.00563.pdf,,0.66,170100185|191200667|190601183|180709671|180305223|190900361|200404721|190108079|190902480,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:bdc91d1283a82226aeeb7a2f79dbbc57d3e84a1a,How much is performance improved on NLI?,paper_tab,1909.03405.pdf,,0.66,200311562|180902279|191014599|190903405|160307044|181210479|200403744,4.0,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:c0af8b7bf52dc15e0b33704822c4a34077e09cd1,which lstm models did they compare with?,paper_tab,1703.07090.pdf,,0.658,180902279|200208899|161102550|191100069|191110049|200306044|191100523|190801294|191000194,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c17b609b0b090d7e8f99de1445be04f8f66367d4,What rouge score do they achieve?,paper_tab,1908.08345.pdf,,0.66,190903582|180208636|161103382|190904453|180709671|190703060|200404228,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c180f44667505ec03214d44f4970c0db487a8bae,How well did the system do?,paper_tab,2001.10161.pdf,,0.66,190109755|170203274|170109123|171009589|190806151|190901958|160600189|191008772,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c2d1387e08cf25cb6b1f482178cca58030e85b70,Do they test both skipgram and c-bow?,paper_tab,2003.11645.pdf,,0.655,200311645|190805828|170100185|190903135|190512260|170203342,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:c69f4df4943a2ca4c10933683a02b179a5e76f64,What approach performs better in experiments global latent or sequence of fine-grained latent variables?,paper_tab,2003.12738.pdf,,0.664,200312738|190908824|191109845|190902480|181210479|190601840|191112569,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
