id,question,subset,expected_document,erreur,duree_secondes,documents_recuperes,rang_document_attendu,nombre_passages,candidats_recuperes,reranking_utilise,contexte_insuffisant,motif_absence,perimetre_statut,perimetre_contraignant,perimetre_libelle,hit@1,precision@1,recall@1,mrr@1,map@1,hit@3,precision@3,recall@3,mrr@3,map@3,hit@5,precision@5,recall@5,mrr@5,map@5,hit@10,precision@10,recall@10,mrr@10,map@10
paper_tab:2ddb51b03163d309434ee403fef42d6b9aecc458,what were the baselines?,paper_tab,1904.03288.pdf,,1.284,190909484|191004006|161104798|191000825|190209393|170703569|191102821|180901541|200105467,,13,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:307e8ab37b67202fe22aedd9a98d9d06aaa169c5,Does the paper report the performance of a baseline model on South African languages LID?,paper_tab,1911.07555.pdf,,0.562,191107555|170801464|191113066|170103051|190209666|190601183|191006748|170703904,1.0,10,36,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,How well does their system perform on the development set of SRE?,paper_tab,1611.00514.pdf,,0.515,190806151|161100514|191008772|191013215|191108829|180107804|160508675,2.0,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:32a3c248b928d4066ce00bbb0053534ee62596e7,What is MSD prediction?,paper_tab,1809.01541.pdf,,0.537,180901541|180900530|191005608|190807245|190206843|170706878|200401878,1.0,10,36,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34fab25d9ceb9c5942daf4ebdab6c5dd4ff9d3db,What dataset did they use?,paper_tab,1911.02821.pdf,,0.486,190807816|181206705|190900430|191010781|191113066|180903449|191011790|190908041,,16,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4547818a3bbb727c4bb4a76554b5a5a7b5c5fedb,what amounts of size were used on german-english?,paper_tab,1905.11901.pdf,,0.502,190909270|180703367|170500861|191213109|191010408|200201320|200108051|190703060|191106191|190911687,,10,40,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46570c8faaeefecc8232cfc2faab0005faaba35f,What are the 7 different datasets?,paper_tab,1809.09795.pdf,,1.222,190807816|191100069|191113066|180903449|170203342|180904960|200210361|191004269|191101799,,14,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46c9e5f335b2927db995a55a18b7c7621fd3d051,How many different phenotypes are present in the dataset?,paper_tab,2003.03044.pdf,,0.519,200303044|190807816|191100069|190108079|200106888|181005241|191101799|200206424,1.0,10,33,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:47a30eb4d0d6f5f2ff4cdf6487265a25c1b18fd8,Does the system trained only using XR loss outperform the fully supervised neural system?,paper_tab,1909.00430.pdf,,0.572,190900430|190511901|180904960|181003459|200301769|190806606|180700868|160700410,1.0,10,36,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:4a4616e1a9807f32cca9b92ab05e65b05c2a1bf5,What were the sizes of the test sets?,paper_tab,1905.07464.pdf,,0.436,181206705|181005241|200403354|170306492|200311645|190911687|180900530|190904181,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4f243056e63a74d1349488983dc1238228ca76a7,Do they list all the named entity types present?,paper_tab,2003.12218.pdf,,1.33,160508675|170109123|200312218|170406194|200106888,3.0,14,29,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,0.3333333333333333,0.3333333333333333
paper_tab:50716cc7f589b9b9f3aca806214228b063e9695b,What language technologies have been introduced in the past?,paper_tab,1912.03457.pdf,,0.559,191203457|170501214|181010797|191004269|191206670|161100514|180700868,1.0,10,34,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:53377f1c5eda961e438424d71d16150e669f7072,Which state-of-the-art model is surpassed by 9.68% attraction score?,paper_tab,2004.01980.pdf,,0.605,170307090|200401980|181206864|160408504|190309588|160309631|200306044|191004006|180208636,2.0,10,40,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:57f23dfc264feb62f45d9a9e24c60bd73d7fe563,what is the size of the augmented dataset?,paper_tab,1811.12254.pdf,,0.444,190101010|191113066|181007091|191105153|180909795|190908041|181112254|190807816|180903449|191004269,7.0,10,34,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285
paper_tab:5a23f436a7e0c33e4842425cf86d5fd8ba78ac92,How big is dataset used?,paper_tab,2004.01878.pdf,,0.425,190807816|180900530|200306279|191102821|190907734|191004269|190806151|180809920|181007091,,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a65ad10ff954d0f27bb3ccd9027e3d8f7f6bb76,Which other approaches do they compare their model with?,paper_tab,1904.10503.pdf,,0.532,191109845|200205058|190108079|190807816|191200667|191102711|191111750|180405918,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a9f94ae296dda06c8aec0fb389ce2f68940ea88,By how much does their method outperform the multi-head attention model?,paper_tab,1804.08050.pdf,,0.525,180408050|190900361|191102711|170406194|190806151|190601183,1.0,10,34,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:5bc1dc6ebcb88fd0310b21d2a74939e35a4c1a11,What are the languages they use in their experiment?,paper_tab,2004.04721.pdf,,0.502,190909270|190801060|190605474|170109123|191103058|191206670|191005154|200304866,,10,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5fa464a158dc8abf7cef8ca7d42a7080670c1edd,Is audio data per language balanced in dataset?,paper_tab,1912.06670.pdf,,0.505,191004269|191006748|200304866|191203627|190109755|200101269,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:63403ffc0232ff041f3da8fa6c30827cfd6404b7,What is the metric used with WIKIHOP?,paper_tab,1808.09920.pdf,,0.593,180809920|180709671|170201517|170109123|170206777|190913668|170103051|200404228,1.0,10,35,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:63496705fff20c55d4b3d8cdf4786f93e742dd3d,Do they compare DeepER against other approaches?,paper_tab,1605.08675.pdf,,0.525,160508675|181206864|170109123|190108079|200105493,1.0,7,25,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:67b66fe67a3cb2ce043070513664203e564bdcbd,What baselines do they compare with?,paper_tab,1909.00175.pdf,,1.321,190300058|190900252|161007809|190901013|191113066|170703569|191000825|161104798|190909484|190209393,,13,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:68e3f3908687505cb63b538e521756390c321a1c,What is the performance difference of using a generated summary vs. a user-written one?,paper_tab,1911.02711.pdf,,0.592,191102711|170201517|180709671|200404228|191000825|190908089|190506566,1.0,10,31,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:6a14379fee26a39631aebd0e14511ce3756e42ad,What BERT models are used?,paper_tab,1908.06264.pdf,,0.548,191010781|190904181|200306044|190911687|190605474|190911297|191102821|181206705,,10,33,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6aaf12505add25dd133c7b0dafe8f4fe966d1f1d,what previous RNN models do they compare with?,paper_tab,1808.09029.pdf,,0.559,180902279|190410500|160304513|170100185|160300968|161103599|160504655|190104899|160307044,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6b7354d7d715bad83183296ce2f3ddf2357cb449,Which basic neural architecture perform best by itself?,paper_tab,1909.06162.pdf,,0.579,191106191|170307090|191010869|170100185|191102086|200311645|160503481|190909270|181206705,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6e97c06f998f09256be752fa75c24ba853b0db24,How do the authors measure performance?,paper_tab,1812.06705.pdf,,1.316,170100185|170104653|160508675|191113066|200306279|200401980|200107820|160806757|190101010|180709671,,10,34,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:701571680724c05ca70c11bc267fb1160ea1460a,Does the method achieve sota performance on this dataset?,paper_tab,1806.11432.pdf,,0.553,170203342|180903449|160700410|190601183|191011790|180902279|191010781|170703904|190903242,,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:74fb77a624ea9f1821f58935a52cca3086bb0981,What is the size of the new dataset?,paper_tab,1902.09666.pdf,,1.215,190807816|180900530|190908041|191113066|200306279|191102821|180903449|190908089|190806083,,14,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:7975c3e1f61344e3da3b38bb12e1ac6dcb153a18,What are the effects of diverse versions of pertained word embeddings?,paper_tab,1603.04513.pdf,,0.559,170706939|170608032|200304866|160300968|160304513|191112579|190608382|170704662|200305377,5.0,10,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.2,1.0,0.1,1.0,0.2,0.2
paper_tab:7f5ab9a53aef7ea1a1c2221967057ee71abb27cb,Do they compare executionttime of their model against other models?,paper_tab,1911.02086.pdf,,0.568,191109845|200311562|200205829|190806606|200205058|171009589|200211910|190601840,,10,40,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8ad815b29cc32c1861b77de938c7269c9259a064,What languages are represented in the dataset?,paper_tab,1910.06748.pdf,,0.502,190109755|190512260|191004269|190605474|200304866|180309745|200308385|180904960,,10,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8cc56fc44136498471754186cfa04056017b4e54,By how much does their system outperform the lexicon-based models?,paper_tab,1809.04960.pdf,,0.575,181206864|191107555|191210011|190806151|160600189|170307090|180902279|170801464|160307044,,10,39,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8e2b125426d1220691cceaeaf1875f76a6049cbd,By how much do they improve the accuracy of inferences over state-of-the-art methods?,paper_tab,1909.08824.pdf,,0.606,200100137|190408386|191008772|171203547|190908041|180809029|190404358|170306492|180804614,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9176d2ba1c638cdec334971c4c7f1bb959495a8e,What are the source and target domains?,paper_tab,1809.00530.pdf,,0.53,160700410|190900279|191106191|180900530|190703060|190311437,4.0,10,29,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:9349acbfce95cb5d6b4d09ac626b55a9cb90e55e,What are the citation intent labels in the datasets?,paper_tab,1904.01608.pdf,,1.253,190401608|190906937|190801294|190900430|200100137|191011769,1.0,12,30,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:93b299acfb6fad104b9ebf4d0585d42de4047051,Which datasets are used?,paper_tab,1901.09755.pdf,,0.556,190807816|200306279|190601183|190907734|191004269|190903242|170910367|191113066|191010781,,10,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9555aa8de322396a16a07a5423e6a79dcd76816a,By how much does their model outperform both the state-of-the-art systems?,paper_tab,1611.03382.pdf,,0.552,181206864|191210011|170406194|170203274|170809609|180208636|190909484|190901013,,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:957bda6b421ef7d2839c3cec083404ac77721f14,What stylistic features are used to detect drunk texts?,paper_tab,1610.00879.pdf,,0.593,161000879|191111750|200403788|190907734|200105493|200306279,1.0,10,33,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9c4a4dfa7b0b977173e76e2d2f08fa984af86f0e,How does TP-N2F compare to LSTM-based Seq2Seq in terms of training and inference speed?,paper_tab,1910.02339.pdf,,0.551,191002339|191106171|170307090|181003459|180105147|200211910|170100185,1.0,10,34,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9da1e124d28b488b0d94998d32aa2fa8a5ebec51,What are previous state of the art results?,paper_tab,2002.11910.pdf,,0.543,200311562|181206864|200404721|170306492|191107555|190401608|170501214|190808717,,10,37,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9ecde59ffab3c57ec54591c3c7826a9188b2b270,What modern MRC gold standards are analyzed?,paper_tab,2003.04642.pdf,,0.55,200304642|190900279|180903449|170109123|180906537|180709671|180609103,1.0,10,33,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:a02696d4ab728ddd591f84a352df9375faf7d1b4,How large is the Dialog State Tracking Dataset?,paper_tab,1605.07683.pdf,,0.544,160309631|160507683|170203274|191103514|180909795|190807816,2.0,10,35,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:a616a3f0d244368ec588f04dfbc37d77fda01b4c,What are the 12 languages covered?,paper_tab,2003.04866.pdf,,0.558,191103310|200304866|191206670|191107555|191203457|191213109|170501214,2.0,10,39,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:a7510ec34eaec2c7ac2869962b69cc41031221e5,What was their F1 score on the Bengali NER corpus?,paper_tab,1909.09270.pdf,,0.578,190805828|191110049|200106888|160408504|170109123|200403354|200211910,,10,35,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b0a18628289146472aa42f992d0db85c200ec64b,What metrics are used in evaluation?,paper_tab,2003.11563.pdf,,1.282,191113066|191210011|191208960|170100185|190508949|200205058|200404228|190209314,,11,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b1bc9ae9d40e7065343c12f860a461c7c730a612,Which datasets are used?,paper_tab,1912.08960.pdf,,0.556,190807816|200306279|190601183|190907734|191004269|190903242|170910367|191113066|191010781,,10,36,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b3fcab006a9e51a0178a1f64d1d084a895bd8d5c,what are the state of the art methods?,paper_tab,1606.04631.pdf,,1.31,170501214|190806606|200404721|200306279|180700868|170307090|200311562|190601183,,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:ba6422e22297c7eb0baa381225a2f146b9621791,What is the performance difference between proposed method and state-of-the-arts on these datasets?,paper_tab,1909.02480.pdf,,0.558,160700410|190903405|190902480|190601183|191112569|180902279|170100185|160602006,3.0,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,0.3333333333333333,0.3333333333333333
paper_tab:bc9c31b3ce8126d1d148b1025c66f270581fde10,What datasets are used to evaluate this approach?,paper_tab,1905.00563.pdf,,0.574,190601183|170703904|191200667|190608382|170100185|190900361|191111750|190905890|160307044|191011790,,10,39,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:bdc91d1283a82226aeeb7a2f79dbbc57d3e84a1a,How much is performance improved on NLI?,paper_tab,1909.03405.pdf,,0.507,200311562|191004269|191014599|160307044|191107555|180902279|200404721|190903405,8.0,10,30,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.125,0.125
paper_tab:c0af8b7bf52dc15e0b33704822c4a34077e09cd1,which lstm models did they compare with?,paper_tab,1703.07090.pdf,,0.559,170201517|180909795|180902279|200311562|200306044|200205829|190703060|170100185|190806151,,10,39,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c17b609b0b090d7e8f99de1445be04f8f66367d4,What rouge score do they achieve?,paper_tab,1908.08345.pdf,,0.539,190703060|161103382|190901958|191210011|190101010|190311437|190903582,,10,39,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c180f44667505ec03214d44f4970c0db487a8bae,How well did the system do?,paper_tab,2001.10161.pdf,,0.423,190108079|170203274|190109755|170503487|200201207|171009589|191013215|190311437|190511901,,10,40,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c2d1387e08cf25cb6b1f482178cca58030e85b70,Do they test both skipgram and c-bow?,paper_tab,2003.11645.pdf,,0.54,200311645|170203342|160304513|190808345|180709671|190805434|180309745|190512260,1.0,10,32,False,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:c69f4df4943a2ca4c10933683a02b179a5e76f64,What approach performs better in experiments global latent or sequence of fine-grained latent variables?,paper_tab,2003.12738.pdf,,0.586,190911687|191013890|190908824|181007091|200312738|190601840|170307090,5.0,10,38,False,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,0.2,1.0,0.1,1.0,0.2,0.2
