id,question,subset,expected_document,erreur,duree_secondes,documents_recuperes,rang_document_attendu,nombre_passages,candidats_recuperes,reranking_utilise,contexte_insuffisant,motif_absence,perimetre_statut,perimetre_contraignant,perimetre_libelle,hit@1,precision@1,recall@1,mrr@1,map@1,hit@3,precision@3,recall@3,mrr@3,map@3,hit@5,precision@5,recall@5,mrr@5,map@5,hit@10,precision@10,recall@10,mrr@10,map@10
paper_tab:2ddb51b03163d309434ee403fef42d6b9aecc458,what were the baselines?,paper_tab,1904.03288.pdf,,1.071,190209393|180901541|181210479|191203627|160507683|161103599|200308385|190900252|170703904,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:307e8ab37b67202fe22aedd9a98d9d06aaa169c5,Does the paper report the performance of a baseline model on South African languages LID?,paper_tab,1911.07555.pdf,,1.103,191107555|191113066|190209666|191006748|170801464,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,How well does their system perform on the development set of SRE?,paper_tab,1611.00514.pdf,,1.093,161100514|170608032|170703904|191108829|191100069|160508675|191006748|191013215,1.0,10,38,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:32a3c248b928d4066ce00bbb0053534ee62596e7,What is MSD prediction?,paper_tab,1809.01541.pdf,,1.082,180901541|180906537|170706878|191113066|180900530|170608032,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34fab25d9ceb9c5942daf4ebdab6c5dd4ff9d3db,What dataset did they use?,paper_tab,1911.02821.pdf,,0.968,190907734|180909795|181112254|191010781|170608032|190709369|190601183|191203627|161103599,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4547818a3bbb727c4bb4a76554b5a5a7b5c5fedb,what amounts of size were used on german-english?,paper_tab,1905.11901.pdf,,1.838,170500861|200308385|191106191|190909270|180900540|200307996|200201320,,14,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46570c8faaeefecc8232cfc2faab0005faaba35f,What are the 7 different datasets?,paper_tab,1809.09795.pdf,,0.981,191100069|200210361|190108079|200304866|190601183|191203627|181112254|170203342|170100185|191003814,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46c9e5f335b2927db995a55a18b7c7621fd3d051,How many different phenotypes are present in the dataset?,paper_tab,2003.03044.pdf,,1.03,200303044|181112254|200106888|181005241|190608382|191101799|160301987|191100069,1.0,10,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:47a30eb4d0d6f5f2ff4cdf6487265a25c1b18fd8,Does the system trained only using XR loss outperform the fully supervised neural system?,paper_tab,1909.00430.pdf,,1.114,190900430|190511901|200301769|180700868|190805434|160700410|180405918,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:4a4616e1a9807f32cca9b92ab05e65b05c2a1bf5,What were the sizes of the test sets?,paper_tab,1905.07464.pdf,,0.999,190703060|200311645|160503481|181206705|200403354|190911687|191210011|191013215|200208899|200311562,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4f243056e63a74d1349488983dc1238228ca76a7,Do they list all the named entity types present?,paper_tab,2003.12218.pdf,,0.996,160508675|170109123|190410503|200312218,4.0,10,29,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:50716cc7f589b9b9f3aca806214228b063e9695b,What language technologies have been introduced in the past?,paper_tab,1912.03457.pdf,,1.071,191203457|170501214|181010797|191004269|190601183|191206670|191112579,1.0,10,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:53377f1c5eda961e438424d71d16150e669f7072,Which state-of-the-art model is surpassed by 9.68% attraction score?,paper_tab,2004.01980.pdf,,1.212,200401980|191109483|181206864|190101010|200311562|170406194|180407789|180208636|191100069,1.0,10,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:57f23dfc264feb62f45d9a9e24c60bd73d7fe563,what is the size of the augmented dataset?,paper_tab,1811.12254.pdf,,0.91,180909795|191004269|190101010|191102821|181007091|181112254|191105153|191109483|190908041|180903449,6.0,10,34,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.16666666666666666,0.16666666666666666
paper_tab:5a23f436a7e0c33e4842425cf86d5fd8ba78ac92,How big is dataset used?,paper_tab,2004.01878.pdf,,0.952,191102821|191004269|190506566|190908041|180900530|170100185|190806267|170703904|180900540,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a65ad10ff954d0f27bb3ccd9027e3d8f7f6bb76,Which other approaches do they compare their model with?,paper_tab,1904.10503.pdf,,1.045,180902279|200205058|191113066|190801060|191200667|180700868|180407789|200106354|190908089,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a9f94ae296dda06c8aec0fb389ce2f68940ea88,By how much does their method outperform the multi-head attention model?,paper_tab,1804.08050.pdf,,1.055,180408050|190900361|190806151|191010408|190900015|191109483|190601840,1.0,10,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:5bc1dc6ebcb88fd0310b21d2a74939e35a4c1a11,What are the languages they use in their experiment?,paper_tab,2004.04721.pdf,,1.002,170109123|190909270|191004269|181003459|200307996|191103058|191210167|190801060,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5fa464a158dc8abf7cef8ca7d42a7080670c1edd,Is audio data per language balanced in dataset?,paper_tab,1912.06670.pdf,,1.022,191010781|191006748|191004269|200304866|190808717|181112254|200101269,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:63403ffc0232ff041f3da8fa6c30827cfd6404b7,What is the metric used with WIKIHOP?,paper_tab,1808.09920.pdf,,1.08,180809920|190410503|160600189|191210011|200311645|170201517|170206777|190913668,1.0,10,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:63496705fff20c55d4b3d8cdf4786f93e742dd3d,Do they compare DeepER against other approaches?,paper_tab,1605.08675.pdf,,0.874,160508675|200105493|190108079|170109123|181206864,1.0,7,25,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:67b66fe67a3cb2ce043070513664203e564bdcbd,What baselines do they compare with?,paper_tab,1909.00175.pdf,,1.092,190900105|191000194|170406194|200210361|190806151|190900252|160600189|190903582|170703904,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:68e3f3908687505cb63b538e521756390c321a1c,What is the performance difference of using a generated summary vs. a user-written one?,paper_tab,1911.02711.pdf,,1.072,191102711|191000825|190908089|170201517|200404228|180208636,1.0,10,31,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:6a14379fee26a39631aebd0e14511ce3756e42ad,What BERT models are used?,paper_tab,1908.06264.pdf,,1.069,200100137|191010781|191102821|190911687|190911297|190904181|200210832,,10,33,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6aaf12505add25dd133c7b0dafe8f4fe966d1f1d,what previous RNN models do they compare with?,paper_tab,1808.09029.pdf,,1.133,160504655|180902279|161102550|160307044|190104899|191004269|200306044|181210479,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6b7354d7d715bad83183296ce2f3ddf2357cb449,Which basic neural architecture perform best by itself?,paper_tab,1909.06162.pdf,,1.153,160504655|191010869|190709369|191106191|160503481|190811047|191102086|191100069|190404358,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:6e97c06f998f09256be752fa75c24ba853b0db24,How do the authors measure performance?,paper_tab,1812.06705.pdf,,1.039,200306279|200100137|191113066|170100185|170104653|200401980|160806757|191103058|190709369,,10,34,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:701571680724c05ca70c11bc267fb1160ea1460a,Does the method achieve sota performance on this dataset?,paper_tab,1806.11432.pdf,,1.082,190903405|190403288|170100185|180909795|190605474|190909484|200404721|160700410|181206705,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:74fb77a624ea9f1821f58935a52cca3086bb0981,What is the size of the new dataset?,paper_tab,1902.09666.pdf,,0.931,190401608|180900530|200303044|190608382|180909795|180904960|191102821|190209666|190908041|170100185,8.0,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.125,0.125
paper_tab:7975c3e1f61344e3da3b38bb12e1ac6dcb153a18,What are the effects of diverse versions of pertained word embeddings?,paper_tab,1603.04513.pdf,,1.058,160304513|200304866|200306279|181012085|160300968|170704662|161102550,1.0,10,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:7f5ab9a53aef7ea1a1c2221967057ee71abb27cb,Do they compare executionttime of their model against other models?,paper_tab,1911.02086.pdf,,1.123,200205829|190806606|190401608|200311645|190601840|200105467|180305223|170203342,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8ad815b29cc32c1861b77de938c7269c9259a064,What languages are represented in the dataset?,paper_tab,1910.06748.pdf,,1.0,191107555|191004269|170109123|190109755|200304866|190512260|191006748|200308385,7.0,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285
paper_tab:8cc56fc44136498471754186cfa04056017b4e54,By how much does their system outperform the lexicon-based models?,paper_tab,1809.04960.pdf,,1.116,170809609|191107555|191203804|190109755|171009589|181206864|191102711|160600189|160602006|170703904,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:8e2b125426d1220691cceaeaf1875f76a6049cbd,By how much do they improve the accuracy of inferences over state-of-the-art methods?,paper_tab,1909.08824.pdf,,1.121,170306492|180809029|190908824|190408386|200306279|180902279|200404721,3.0,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,0.3333333333333333,0.3333333333333333
paper_tab:9176d2ba1c638cdec334971c4c7f1bb959495a8e,What are the source and target domains?,paper_tab,1809.00530.pdf,,0.943,191106191|180900530|160700410|190311437|190900279|180407789,2.0,10,29,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:9349acbfce95cb5d6b4d09ac626b55a9cb90e55e,What are the citation intent labels in the datasets?,paper_tab,1904.01608.pdf,,0.96,190401608|200100137|191105153|190410503|190906937|190104899|190903242,1.0,10,30,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:93b299acfb6fad104b9ebf4d0585d42de4047051,Which datasets are used?,paper_tab,1901.09755.pdf,,1.051,190108079|190907734|191203627|190601183|191010781|181007091|190109755|181112254|180809920|190901013,7.0,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,1.0,0.14285714285714285,0.14285714285714285
paper_tab:9555aa8de322396a16a07a5423e6a79dcd76816a,By how much does their model outperform both the state-of-the-art systems?,paper_tab,1611.03382.pdf,,1.084,200201207|170406194|170500861|181206864|191210011|190909484|161007809|170203274,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:957bda6b421ef7d2839c3cec083404ac77721f14,What stylistic features are used to detect drunk texts?,paper_tab,1610.00879.pdf,,1.08,161000879|200403788|200306279|190907734|191006748|200105493|191203804,1.0,10,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9c4a4dfa7b0b977173e76e2d2f08fa984af86f0e,How does TP-N2F compare to LSTM-based Seq2Seq in terms of training and inference speed?,paper_tab,1910.02339.pdf,,1.03,191002339|191106171|191006036|181003459|190410500|191200864,1.0,10,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:9da1e124d28b488b0d94998d32aa2fa8a5ebec51,What are previous state of the art results?,paper_tab,2002.11910.pdf,,1.069,200100137|200105467|190109755|181206864|190607701|170109123|170306492,,10,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:9ecde59ffab3c57ec54591c3c7826a9188b2b270,What modern MRC gold standards are analyzed?,paper_tab,2003.04642.pdf,,1.014,200304642|180903449|200307723|171004203|190601183|190900279,1.0,10,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:a02696d4ab728ddd591f84a352df9375faf7d1b4,How large is the Dialog State Tracking Dataset?,paper_tab,1605.07683.pdf,,1.032,160507683|190909484|160309631|190807816|170203274|180703367|180909795,1.0,10,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:a616a3f0d244368ec588f04dfbc37d77fda01b4c,What are the 12 languages covered?,paper_tab,2003.04866.pdf,,1.102,170109123|200304866|191213109|200201320|191107555|191103310,2.0,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:a7510ec34eaec2c7ac2869962b69cc41031221e5,What was their F1 score on the Bengali NER corpus?,paper_tab,1909.09270.pdf,,1.065,200403354|160806757|200211910|200106888|170109123|191110049|191100069|200312218,,10,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b0a18628289146472aa42f992d0db85c200ec64b,What metrics are used in evaluation?,paper_tab,2003.11563.pdf,,1.077,190801294|170100185|191113066|190209314|190900279|191210011|190909484|200205058|191208960|191006036,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b1bc9ae9d40e7065343c12f860a461c7c730a612,Which datasets are used?,paper_tab,1912.08960.pdf,,1.055,190108079|190907734|191203627|190601183|191010781|181007091|190109755|181112254|180809920|190901013,,10,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:b3fcab006a9e51a0178a1f64d1d084a895bd8d5c,what are the state of the art methods?,paper_tab,1606.04631.pdf,,1.097,170501214|180809029|190601183|160408504|191200667|180900530|190508949|181206864|170608032,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:ba6422e22297c7eb0baa381225a2f146b9621791,What is the performance difference between proposed method and state-of-the-arts on these datasets?,paper_tab,1909.02480.pdf,,1.081,170100185|180900530|190601183|200206424|160700410|190903405|191112569|160602006,,10,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:bc9c31b3ce8126d1d148b1025c66f270581fde10,What datasets are used to evaluate this approach?,paper_tab,1905.00563.pdf,,1.119,160307044|170100185|180900540|191200667|190601183|190608382|180709671|190900361|170109123,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:bdc91d1283a82226aeeb7a2f79dbbc57d3e84a1a,How much is performance improved on NLI?,paper_tab,1909.03405.pdf,,0.925,200311562|180902279|191014599|190903405|190908041|160307044|181210479,4.0,10,30,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.25,0.25,1.0,0.1,1.0,0.25,0.25
paper_tab:c0af8b7bf52dc15e0b33704822c4a34077e09cd1,which lstm models did they compare with?,paper_tab,1703.07090.pdf,,1.097,180902279|190900279|161102550|191100069|191110049|191100523|200208899|191000194|160604631,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c17b609b0b090d7e8f99de1445be04f8f66367d4,What rouge score do they achieve?,paper_tab,1908.08345.pdf,,1.077,190903582|180208636|161103382|190904453|190703060|200206424,,10,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c180f44667505ec03214d44f4970c0db487a8bae,How well did the system do?,paper_tab,2001.10161.pdf,,0.977,190109755|170203274|170109123|171009589|160309631|190108079|191006748|191013215,,10,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:c2d1387e08cf25cb6b1f482178cca58030e85b70,Do they test both skipgram and c-bow?,paper_tab,2003.11645.pdf,,1.005,200311645|170100185|190512260|170203342|170503487|190805434,1.0,10,32,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:c69f4df4943a2ca4c10933683a02b179a5e76f64,What approach performs better in experiments global latent or sequence of fine-grained latent variables?,paper_tab,2003.12738.pdf,,1.109,200312738|190908824|191109845|190902480|181210479,1.0,10,38,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
