id,question,subset,expected_document,erreur,duree_secondes,documents_recuperes,rang_document_attendu,nombre_passages,candidats_recuperes,reranking_utilise,contexte_insuffisant,motif_absence,perimetre_statut,perimetre_contraignant,perimetre_libelle,hit@1,precision@1,recall@1,mrr@1,map@1,hit@3,precision@3,recall@3,mrr@3,map@3,hit@5,precision@5,recall@5,mrr@5,map@5,hit@10,precision@10,recall@10,mrr@10,map@10
paper_tab:25e4dbc7e211a1ebe02ee8dff675b846fb18fdc5,What external sources are used?,paper_tab,1704.08960.pdf,,1.396,170408960|181007091,1.0,8,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:26c290584c97e22b25035f5458625944db181552,What is the size of their dataset?,paper_tab,1909.06937.pdf,,0.913,,,0,36,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:2815bac42db32d8f988b380fed997af31601f129,What is improvement in accuracy for short Jokes in relation other types of jokes?,paper_tab,1909.00252.pdf,,1.204,190900252,1.0,5,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:286078813136943dfafb5155ee15d2429e7601d9,How much better than the baseline is LiLi?,paper_tab,1802.06024.pdf,,1.003,180206024,1.0,4,30,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2a6003a74d051d0ebbe62e8883533a5f5e55078b,which neural embedding model works better?,paper_tab,1702.03342.pdf,,1.01,170203342|191206262|191010869|190601183|170100185|200100137|181210479|160504655|180609103|160300968,1.0,25,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2d274c93901c193cf7ad227ab28b1436c5f410af,What are the baselines that Masque is compared against?,paper_tab,1901.02262.pdf,,1.154,190102262,1.0,3,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:2d4d0735c50749aa8087d1502ab7499faa2f0dd8,By how much do they outperform previous state-of-the-art models?,paper_tab,1908.05434.pdf,,1.53,191109483|191210011|191102821|180903449|180909795,,8,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:2ddb51b03163d309434ee403fef42d6b9aecc458,what were the baselines?,paper_tab,1904.03288.pdf,,1.007,190209393|180901541|181210479|191203627|160507683|161103599|200308385|190900252|170703904|160600189,,12,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:307e8ab37b67202fe22aedd9a98d9d06aaa169c5,Does the paper report the performance of a baseline model on South African languages LID?,paper_tab,1911.07555.pdf,,1.442,191107555|191113066|190209666,1.0,7,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:30803eefd7cdeb721f47c9ca72a5b1d750b8e03b,How well does their system perform on the development set of SRE?,paper_tab,1611.00514.pdf,,1.117,161100514,1.0,3,38,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:327e6c6609fbd4c6ae76284ca639951f03eb4a4c,By how much is performance on CN-Celeb inferior to performance on VoxCeleb?,paper_tab,1911.01799.pdf,,1.294,191101799,1.0,5,32,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:32a3c248b928d4066ce00bbb0053534ee62596e7,What is MSD prediction?,paper_tab,1809.01541.pdf,,1.266,180901541,1.0,8,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34dd0ee1374a3afd16cf8b0c803f4ef4c6fec8ac,What are the comparable alternative architectures?,paper_tab,1603.00968.pdf,,1.202,160300968,1.0,2,39,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:34fab25d9ceb9c5942daf4ebdab6c5dd4ff9d3db,What dataset did they use?,paper_tab,1911.02821.pdf,,1.242,190907734|180909795|181112254|191010781,,7,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:35b3ce3a7499070e9b280f52e2cb0c29b0745380,Does the paper report the performance of the model for each individual language?,paper_tab,2003.08385.pdf,,1.165,191113066,,2,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:37e8f5851133a748c4e3e0beeef0d83883117a98,How better is performance of proposed model compared to baselines?,paper_tab,1910.08210.pdf,,1.09,190909484|191113066|180904960|200100137|190806606|190801060|171203547|190908859|160700410|191210011,,26,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:384d571e4017628ebb72f3debb2846efaf0cb0cb,On what dataset is Aristo system trained?,paper_tab,1909.01958.pdf,,1.181,190901958,1.0,4,32,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:38c74ab8292a94fc5a82999400ee9c06be19f791,How large is the corpus?,paper_tab,2002.10361.pdf,,1.095,200201207,,2,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3a9d391d25cde8af3334ac62d478b36b30079d74,Does the paper report macro F1?,paper_tab,2003.07723.pdf,,1.278,171009589|190401608|191113066,,8,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3f326c003be29c8eac76b24d6bba9608c75aa7ea,What evaluation metric is used?,paper_tab,1908.06083.pdf,,1.033,170100185|191112569|191210011|190601183|190909484|190900279|161103382|180208636|191103310|191000825,,24,32,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:3fb4334e5a4702acd44bd24eb1831bb7e9b98d31,How big are the datasets used?,paper_tab,1909.00361.pdf,,0.947,,,0,38,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:40c0f97c3547232d6aa039fcb330f142668dea4b,Do they evaluate on English only datasets?,paper_tab,1709.10367.pdf,,1.508,200404721|190109755|191107555|190909587,,7,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:40e3639b79e2051bf6bce300d06548e7793daee0,Did they compare against other systems?,paper_tab,1901.04899.pdf,,1.158,200201207,,1,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:41173179efa6186eef17c96f7cbd8acb29105b0e,which tasks are used in BLUE benchmark?,paper_tab,1906.05474.pdf,,1.23,190605474,1.0,6,35,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:42bc4e0cd0f3e238a4891142f1b84ebcd6594bf1,Which models do they use as baselines on the Atomic dataset?,paper_tab,1909.08824.pdf,,1.337,191102821|190908824|191013890,2.0,9,39,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:44c4bd6decc86f1091b5fc0728873d9324cdde4e,How big is the Japanese data?,paper_tab,1909.00694.pdf,,1.01,,,0,32,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4547818a3bbb727c4bb4a76554b5a5a7b5c5fedb,what amounts of size were used on german-english?,paper_tab,1905.11901.pdf,,1.124,170500861,,4,40,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:458dbf217218fcab9153e33045aac08a2c8a38c6,"How many texts/datapoints are in the SemEval, TASS and SENTIPOLC datasets?",paper_tab,1612.05270.pdf,,1.151,180909795,,3,35,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46570c8faaeefecc8232cfc2faab0005faaba35f,What are the 7 different datasets?,paper_tab,1809.09795.pdf,,0.912,,,0,36,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:46c9e5f335b2927db995a55a18b7c7621fd3d051,How many different phenotypes are present in the dataset?,paper_tab,2003.03044.pdf,,1.208,200303044,1.0,7,33,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:47a30eb4d0d6f5f2ff4cdf6487265a25c1b18fd8,Does the system trained only using XR loss outperform the fully supervised neural system?,paper_tab,1909.00430.pdf,,1.138,190900430,1.0,7,36,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:4a4616e1a9807f32cca9b92ab05e65b05c2a1bf5,What were the sizes of the test sets?,paper_tab,1905.07464.pdf,,1.101,190703060|200311645|160503481,,9,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4a8bceb3b6d45f14c4749115d6aa83912f0b0a6e,Do they evaluate only on English datasets?,paper_tab,1807.07961.pdf,,1.419,200404721|190109755|191107555,,7,38,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4d706ce5bde82caf40241f5b78338ea5ee5eb01e,What are the black-box probes used?,paper_tab,1908.11047.pdf,,0.93,,,0,35,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:4f243056e63a74d1349488983dc1238228ca76a7,Do they list all the named entity types present?,paper_tab,2003.12218.pdf,,1.182,160508675|170109123,,6,29,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:50716cc7f589b9b9f3aca806214228b063e9695b,What language technologies have been introduced in the past?,paper_tab,1912.03457.pdf,,1.097,191203457,1.0,2,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:52f9cd05d8312ae3c7a43689804bac63f7cac34b,Do the authors hypothesize that humans' robustness to noise is due to their general knowledge?,paper_tab,1809.03449.pdf,,1.198,180903449,1.0,3,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:53377f1c5eda961e438424d71d16150e669f7072,Which state-of-the-art model is surpassed by 9.68% attraction score?,paper_tab,2004.01980.pdf,,1.236,200401980,1.0,3,40,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:572458399a45fd392c3a4e07ce26dcff2ad5a07d,How much more accurate is the model than the baseline?,paper_tab,1912.00864.pdf,,1.065,190401608|200100137|190909484|180705154|191105153|191113066|190209393|180305223|170103051|190900252,,17,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:57f23dfc264feb62f45d9a9e24c60bd73d7fe563,what is the size of the augmented dataset?,paper_tab,1811.12254.pdf,,1.141,180909795|191004269|190101010,,7,34,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:58f50397a075f128b45c6b824edb7a955ee8cba1,How many shared layers are in the system?,paper_tab,2002.06424.pdf,,1.034,,,0,35,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a23f436a7e0c33e4842425cf86d5fd8ba78ac92,How big is dataset used?,paper_tab,2004.01878.pdf,,0.937,,,0,38,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a65ad10ff954d0f27bb3ccd9027e3d8f7f6bb76,Which other approaches do they compare their model with?,paper_tab,1904.10503.pdf,,1.116,180902279,,5,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5a9f94ae296dda06c8aec0fb389ce2f68940ea88,By how much does their method outperform the multi-head attention model?,paper_tab,1804.08050.pdf,,0.981,180408050|190900361|190806151|191010408|190900015,1.0,7,34,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:5bc1dc6ebcb88fd0310b21d2a74939e35a4c1a11,What are the languages they use in their experiment?,paper_tab,2004.04721.pdf,,1.067,170109123,,2,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5c90e1ed208911dbcae7e760a553e912f8c237a5,How big are the datasets?,paper_tab,1911.00069.pdf,,0.947,,,0,39,True,True,aucun_passage_retenu,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
paper_tab:5dfa59c116e0ceb428efd99bab19731aa3df4bbd,How many natural language explanations are human-written?,paper_tab,2004.03744.pdf,,1.181,200403744,1.0,2,37,True,False,,aucun,False,—,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0
paper_tab:5e5460ea955d8bce89526647dd7c4f19b173ab34,How many of the utterances are transcribed?,paper_tab,2001.08051.pdf,,1.439,190104899|190410500|200108051,3.0,8,37,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,1.0,0.3333333333333333,0.3333333333333333,1.0,0.1,1.0,0.3333333333333333,0.3333333333333333
paper_tab:5e9732ff8595b31f81740082333b241d0a5f7c9a,How much better were results of the proposed models than base LSTM-RNN model?,paper_tab,2001.05467.pdf,,1.064,191004269|200105467|200306044|190209314|170307090|170306492|170100185|191113066|160504655|161102550,2.0,23,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.5,0.5,1.0,0.2,1.0,0.5,0.5,1.0,0.1,1.0,0.5,0.5
paper_tab:5eda469a8a77f028d0c5f1acd296111085614537,what language pairs are explored?,paper_tab,1912.01214.pdf,,1.495,190909587|191103058|200304866|190901638,,6,36,True,False,,aucun,False,—,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
